episode,total_reward,episode_steps,actor_loss,critic_loss,entropy_mean,value,target,advantage,mean_value,mean_target,mean_advantage,batch_size,total_raw_reward,entropy_mean_mean,entropy_mean_std,value_mean,value_min,value_max,prob_no_jump_mean,prob_jump_mean,selected_action_prob_mean
126,-131.0,10,-0.3143586814403534,0.43275636434555054,0.6172679662704468,0.03887322172522545,-6.586313361367502e-07,-0.03887389972805977,0.03887322172522545,-6.586313361367502e-07,-0.03887389972805977,10,-131.0,0.6172679662704468,0.03949590399861336,0.03887322545051575,-0.20357847213745117,0.1655113846063614,0.6810129880905151,0.3189869523048401,0.5392236709594727
127,-115.0,9,-0.1786620318889618,0.4417906701564789,0.6095178127288818,-0.035260122269392014,-3.7418470810735016e-07,0.035259753465652466,-0.035260122269392014,-3.7418470810735016e-07,0.035259753465652466,9,-115.0,0.6095178723335266,0.04122810438275337,-0.035260118544101715,-0.198911651968956,0.09742368012666702,0.6949114799499512,0.30508846044540405,0.6065003871917725
128,-191.0,15,-0.07375238835811615,0.477152943611145,0.6293079853057861,0.040091633796691895,-1.2795130714948755e-06,-0.04009292274713516,0.040091633796691895,-1.2795130714948755e-06,-0.04009292274713516,15,-191.0,0.6293079853057861,0.04626859724521637,0.04009163752198219,-0.19990305602550507,0.16689351201057434,0.6584743857383728,0.3415255844593048,0.43420708179473877
129,-111.0,12,-0.09653585404157639,0.415365070104599,0.6080611944198608,-0.018153054639697075,-2.4462738679176255e-07,0.018152834847569466,-0.018153054639697075,-2.4462738679176255e-07,0.018152834847569466,12,-111.0,0.6080612540245056,0.03061121143400669,-0.018153054639697075,-0.19881507754325867,0.16659018397331238,0.6977320313453674,0.30226799845695496,0.6161664724349976
130,-133.0,9,-0.09872924536466599,0.40863287448883057,0.5798244476318359,0.0017115208320319653,1.1175870895385742e-06,-0.0017103602876886725,0.0017115208320319653,1.1175870895385742e-06,-0.0017103602876886725,9,-133.0,0.5798243880271912,0.037367258220911026,0.0017115200171247125,-0.19770890474319458,0.08778241276741028,0.727710485458374,0.27228954434394836,0.4863502085208893
131,-131.0,15,-0.21849125623703003,0.4582705795764923,0.5978111028671265,0.01148920226842165,6.278356181610434e-07,-0.011488528922200203,0.01148920226842165,6.278356181610434e-07,-0.011488528922200203,15,-131.0,0.5978110432624817,0.04949641600251198,0.0114892004057765,-0.19721350073814392,0.16712503135204315,0.7017258405685425,0.29827412962913513,0.5528898239135742
132,-120.0,11,-0.02236226573586464,0.4540124237537384,0.5911048650741577,-0.044424012303352356,1.5984882111297338e-06,0.04442565143108368,-0.044424012303352356,1.5984882111297338e-06,0.04442565143108368,11,-120.0,0.5911049246788025,0.03849875181913376,-0.044424012303352356,-0.19462715089321136,0.08433222770690918,0.7169712781906128,0.2830286920070648,0.5812900066375732
133,-143.0,20,-0.07507798820734024,0.5136628150939941,0.6093109846115112,-0.08536933362483978,-1.6391277313232422e-07,0.08536918461322784,-0.08536933362483978,-1.6391277313232422e-07,0.08536918461322784,20,-143.0,0.6093109846115112,0.04074540734291077,-0.08536933362483978,-0.19331930577754974,0.08173336833715439,0.6962156295776367,0.30378445982933044,0.5428608655929565
134,-132.0,10,-0.2775219678878784,0.4171268343925476,0.577390193939209,0.031889334321022034,8.34465012644614e-08,-0.031889237463474274,0.031889334321022034,8.34465012644614e-08,-0.031889237463474274,10,-132.0,0.5773903131484985,0.0471869595348835,0.031889334321022034,-0.19132331013679504,0.07834231853485107,0.7295478582382202,0.2704521715641022,0.5905433297157288
135,-121.0,17,-0.12925638258457184,0.4725586473941803,0.5975034236907959,-0.05765756964683533,-6.311079800980224e-07,0.05765689164400101,-0.05765756964683533,-6.311079800980224e-07,0.05765689164400101,17,-121.0,0.5975033640861511,0.04102838784456253,-0.05765756964683533,-0.18955279886722565,0.07661726325750351,0.7095090746879578,0.29049092531204224,0.572979211807251
136,-125.0,16,-0.20804502069950104,0.47619926929473877,0.5981962084770203,-0.0732465609908104,-3.9301812648773193e-07,0.07324615865945816,-0.0732465609908104,-3.9301812648773193e-07,0.07324615865945816,16,-125.0,0.5981962084770203,0.042738690972328186,-0.07324656844139099,-0.1880180686712265,0.0751238763332367,0.7087566256523132,0.29124337434768677,0.5769402384757996
137,-113.0,10,-0.2787928581237793,0.3888474106788635,0.5754217505455017,-0.004919477738440037,-5.066394805908203e-07,0.004918986465781927,-0.004919477738440037,-5.066394805908203e-07,0.004918986465781927,10,-113.0,0.5754217505455017,0.044595349580049515,-0.004919476807117462,-0.19264008104801178,0.1740848422050476,0.7299661040306091,0.2700338661670685,0.5666522979736328
138,-99.0,15,-0.07313612103462219,0.5537204146385193,0.5850973129272461,-0.06586059927940369,6.516774533338321e-07,0.06586121767759323,-0.06586059927940369,6.516774533338321e-07,0.06586121767759323,15,-99.0,0.5850971937179565,0.04956147447228432,-0.06586058437824249,-0.18478211760520935,0.07231850922107697,0.72218918800354,0.2778106927871704,0.6712827682495117
139,-103.0,24,-0.024268336594104767,0.5510371923446655,0.5664288401603699,-0.07420267909765244,-5.116065153742966e-07,0.07420215755701065,-0.07420267909765244,-5.116065153742966e-07,0.07420215755701065,24,-103.0,0.5664287805557251,0.04249057546257973,-0.07420267909765244,-0.192457914352417,0.06897352635860443,0.7418622970581055,0.25813770294189453,0.7125751376152039
140,-106.0,17,-0.055921588093042374,0.47080197930336,0.5617138147354126,-0.07377852499485016,4.4528175635605294e-07,0.07377895712852478,-0.07377852499485016,4.4528175635605294e-07,0.07377895712852478,17,-106.0,0.5617138147354126,0.03791988268494606,-0.07377851009368896,-0.19011196494102478,0.17766430974006653,0.7457501292228699,0.2542498707771301,0.6769652366638184
141,-98.0,10,0.2078310251235962,0.4580317437648773,0.5442596673965454,0.010739008896052837,2.9206276508375595e-07,-0.010738706216216087,0.010739008896052837,2.9206276508375595e-07,-0.010738706216216087,10,-98.0,0.5442597270011902,0.05603755638003349,0.010739009827375412,-0.17726165056228638,0.06024152785539627,0.7591512799263,0.24084874987602234,0.6523043513298035
142,-114.0,10,-0.12218112498521805,0.4191513657569885,0.5250819325447083,-0.012853628024458885,-5.811452865600586e-07,0.012853050604462624,-0.012853628024458885,-5.811452865600586e-07,0.012853050604462624,10,-114.0,0.525081992149353,0.03497590124607086,-0.012853628024458885,-0.18364377319812775,0.05451812967658043,0.7794298529624939,0.2205701768398285,0.6678112745285034
143,-98.0,10,0.20961694419384003,0.45335134863853455,0.5383762121200562,0.008718148805201054,2.9206276508375595e-07,-0.008717864751815796,0.008718148805201054,2.9206276508375595e-07,-0.008717864751815796,10,-98.0,0.5383762121200562,0.0580098032951355,0.00871814601123333,-0.17219111323356628,0.05074597895145416,0.7639355659484863,0.2360643893480301,0.6549586057662964
144,-132.0,11,-0.27213671803474426,0.41563042998313904,0.5513671636581421,-0.05484643206000328,-8.127906312438427e-07,0.05484561622142792,-0.05484643206000328,-8.127906312438427e-07,0.05484561622142792,11,-132.0,0.5513672232627869,0.0529608428478241,-0.05484642833471298,-0.1694813370704651,0.05336514115333557,0.753688633441925,0.24631142616271973,0.5801869034767151
145,-99.0,16,-0.045737773180007935,0.5090600252151489,0.5434423685073853,-0.011334104463458061,7.152557373046875e-07,0.011334851384162903,-0.011334104463458061,7.152557373046875e-07,0.011334851384162903,16,-99.0,0.5434423685073853,0.06037357822060585,-0.01133410632610321,-0.17453935742378235,0.1858109086751938,0.7574278116226196,0.2425721436738968,0.7204632759094238
146,-101.0,10,0.06672845780849457,0.4424212574958801,0.5460717082023621,-0.05545981973409653,3.397464638510428e-07,0.05546017363667488,-0.05545981973409653,3.397464638510428e-07,0.05546017363667488,10,-101.0,0.5460717082023621,0.05247202143073082,-0.05545981973409653,-0.1655733287334442,0.06814494729042053,0.7588587999343872,0.24114112555980682,0.6828049421310425
147,-119.0,17,-0.13341741263866425,0.48877060413360596,0.5554766058921814,-0.08300083130598068,4.69824840365618e-07,0.08300130814313889,-0.08300083130598068,4.69824840365618e-07,0.08300130814313889,17,-119.0,0.5554765462875366,0.04028775542974472,-0.08300083875656128,-0.1647605001926422,0.03983651101589203,0.7531048655509949,0.24689514935016632,0.6641865968704224
148,-103.0,11,-0.15967632830142975,0.48822930455207825,0.5092788338661194,-0.029119117185473442,-1.923604457942929e-07,0.029118893668055534,-0.029119117185473442,-1.923604457942929e-07,0.029118893668055534,11,-103.0,0.5092787742614746,0.03680285066366196,-0.02911912277340889,-0.16065432131290436,0.037401556968688965,0.7915616631507874,0.20843839645385742,0.7028760313987732
149,-120.0,9,-0.16769033670425415,0.41430413722991943,0.5284487009048462,0.01093190535902977,-1.9421179331402527e-06,-0.010933862999081612,0.01093190535902977,-1.9421179331402527e-06,-0.010933862999081612,9,-120.0,0.5284487009048462,0.06731469929218292,0.01093190535902977,-0.15875861048698425,0.09126242250204086,0.7702953219413757,0.22970472276210785,0.6144376993179321
150,-117.0,11,-0.017419051378965378,0.4560496509075165,0.5096889138221741,0.01874144747853279,-2.2758136708489474e-07,-0.018741678446531296,0.01874144747853279,-2.2758136708489474e-07,-0.018741678446531296,11,-117.0,0.5096889138221741,0.059951987117528915,0.01874144747853279,-0.03358174487948418,0.09814177453517914,0.786655068397522,0.21334485709667206,0.7288435101509094
151,-112.0,10,-0.08190663903951645,0.4323013424873352,0.5180090069770813,-0.001977259060367942,1.1622905731201172e-06,0.0019784271717071533,-0.001977259060367942,1.1622905731201172e-06,0.0019784271717071533,10,-112.0,0.5180090069770813,0.06559516489505768,-0.0019772606901824474,-0.14903929829597473,0.19749319553375244,0.776583194732666,0.22341680526733398,0.7213112711906433
152,-146.0,10,-0.36502015590667725,0.4621710181236267,0.532514750957489,0.039550669491291046,1.4722347714268835e-06,-0.03954920172691345,0.039550669491291046,1.4722347714268835e-06,-0.03954920172691345,10,-146.0,0.532514750957489,0.07601949572563171,0.039550669491291046,-0.03311684727668762,0.10726321488618851,0.764666736125946,0.2353331744670868,0.5905094742774963
153,-129.0,10,-0.35509249567985535,0.4247267246246338,0.5250781178474426,0.013754891231656075,1.4543533097821637e-06,-0.013753443956375122,0.013754891231656075,1.4543533097821637e-06,-0.013753443956375122,10,-129.0,0.5250781774520874,0.07258814573287964,0.01375489216297865,-0.15252123773097992,0.11075916886329651,0.7722059488296509,0.22779396176338196,0.5831934213638306
154,-121.0,10,-0.35065004229545593,0.4170253276824951,0.5067976713180542,-0.018221382051706314,1.4930963061488e-06,0.018222877755761147,-0.018221382051706314,1.4930963061488e-06,0.018222877755761147,10,-121.0,0.5067976713180542,0.06521846354007721,-0.018221383914351463,-0.15138909220695496,0.11506668478250504,0.7886091470718384,0.2113908976316452,0.5785318613052368
155,-107.0,26,-0.07135532796382904,0.48382192850112915,0.5591763854026794,-0.09497611224651337,2.7509836186823122e-08,0.09497614204883575,-0.09497611224651337,2.7509836186823122e-08,0.09497614204883575,26,-107.0,0.5591763854026794,0.05114348977804184,-0.09497610479593277,-0.15069903433322906,0.12000513076782227,0.7483643889427185,0.2516356110572815,0.6511926054954529
156,-130.0,10,-0.36300548911094666,0.42028293013572693,0.5233784317970276,0.02066195383667946,-2.2649764730431343e-07,-0.020662177354097366,0.02066195383667946,-2.2649764730431343e-07,-0.020662177354097366,10,-130.0,0.523378312587738,0.0797945037484169,0.020661957561969757,-0.14957863092422485,0.1252937614917755,0.7724091410636902,0.227590873837471,0.6113278269767761
157,-118.0,11,-0.09943775832653046,0.42587730288505554,0.5424929261207581,0.012072458863258362,1.5984882111297338e-06,-0.012070856057107449,0.012072458863258362,1.5984882111297338e-06,-0.012070856057107449,11,-118.0,0.5424929261207581,0.07233025878667831,0.012072459794580936,-0.1330760270357132,0.20715974271297455,0.7525376677513123,0.24746236205101013,0.6221632957458496
158,-107.0,12,0.03279581665992737,0.4346204996109009,0.5155424475669861,-0.03149666264653206,1.1275211591055267e-06,0.031497735530138016,-0.03149666264653206,1.1275211591055267e-06,0.031497735530138016,12,-107.0,0.5155424475669861,0.07215326279401779,-0.03149666637182236,-0.14800044894218445,0.13498660922050476,0.7804365158081055,0.21956349909305573,0.7124176621437073
159,-126.0,10,-0.3547903299331665,0.44820040464401245,0.5170262455940247,0.051586877554655075,2.8833747478529403e-07,-0.051586635410785675,0.051586877554655075,2.8833747478529403e-07,-0.051586635410785675,10,-126.0,0.5170261859893799,0.09167953580617905,0.051586877554655075,0.010720079764723778,0.1402057707309723,0.7744494676589966,0.2255505621433258,0.675334095954895
160,-104.0,10,-0.2327306866645813,0.4703548550605774,0.46411576867103577,-0.032465409487485886,-1.7881394143159923e-08,0.03246542811393738,-0.032465409487485886,-1.7881394143159923e-08,0.03246542811393738,10,-104.0,0.464115709066391,0.047717735171318054,-0.03246540576219559,-0.12667705118656158,0.019576555117964745,0.8224247097969055,0.17757530510425568,0.7126474976539612
161,-116.0,10,-0.04114446043968201,0.4517463743686676,0.49839550256729126,0.05053500458598137,-6.169080961626605e-07,-0.0505356565117836,0.05053500458598137,-6.169080961626605e-07,-0.0505356565117836,10,-116.0,0.49839553236961365,0.09588046371936798,0.05053500458598137,-0.017078524455428123,0.15017282962799072,0.7878628969192505,0.21213705837726593,0.7878628969192505
162,-104.0,21,-0.12292798608541489,0.4965474307537079,0.5029582977294922,-0.0227059256285429,-3.633045082551689e-07,0.022705521434545517,-0.0227059256285429,-3.633045082551689e-07,0.022705521434545517,21,-104.0,0.5029582977294922,0.0742671862244606,-0.0227059293538332,-0.12106303125619888,0.21540696918964386,0.7888001799583435,0.21119984984397888,0.7214729189872742
163,-101.0,13,-0.01605284959077835,0.4626914858818054,0.500505805015564,-0.0808311253786087,4.332799221629102e-07,0.08083153516054153,-0.0808311253786087,4.332799221629102e-07,0.08083153516054153,13,-101.0,0.500505805015564,0.06428646296262741,-0.0808311253786087,-0.14535942673683167,0.01459098793566227,0.7950480580329895,0.2049519121646881,0.7567200064659119
164,-115.0,21,-0.1184130385518074,0.49791473150253296,0.5197591781616211,-0.02985517680644989,8.883930604497436e-07,0.029856080189347267,-0.02985517680644989,8.883930604497436e-07,0.029856080189347267,21,-115.0,0.5197591185569763,0.08221939206123352,-0.029855171218514442,-0.1449667513370514,0.21792785823345184,0.7747901082038879,0.22520998120307922,0.6599088907241821
165,-127.0,31,-0.03619368374347687,0.49402034282684326,0.5049092173576355,-0.014595802873373032,1.5381843354589364e-08,0.014595862478017807,-0.014595802873373032,1.5381843354589364e-08,0.014595862478017807,31,-127.0,0.5049091577529907,0.07931928336620331,-0.014595801010727882,-0.1434919387102127,0.16555069386959076,0.787742555141449,0.2122574746608734,0.7066196799278259
166,-110.0,22,-0.14749208092689514,0.47215601801872253,0.4822038412094116,-0.051890335977077484,7.586045569496491e-08,0.051890384405851364,-0.051890335977077484,7.586045569496491e-08,0.051890384405851364,22,-110.0,0.4822038412094116,0.06922847032546997,-0.05189033970236778,-0.1418827474117279,0.21976695954799652,0.8051055669784546,0.1948944628238678,0.6965777277946472
167,-115.0,11,-0.043631136417388916,0.451734334230423,0.4820441007614136,0.04928422346711159,-8.297237741317076e-07,-0.04928503930568695,0.04928422346711159,-8.297237741317076e-07,-0.04928503930568695,11,-115.0,0.48204413056373596,0.10349097102880478,0.04928422346711159,-0.0026544518768787384,0.17485874891281128,0.799079179763794,0.20092080533504486,0.799079179763794
168,-125.0,10,-0.2690388560295105,0.40303879976272583,0.48456186056137085,-0.023449042811989784,-1.1578201792872278e-06,0.023447878658771515,-0.023449042811989784,-1.1578201792872278e-06,0.023447878658771515,10,-125.0,0.4845619201660156,0.07231272011995316,-0.023449040949344635,-0.09946887940168381,0.22187529504299164,0.8012255430221558,0.19877450168132782,0.5854416489601135
169,-113.0,33,-0.05929519981145859,0.49482211470603943,0.47618579864501953,-0.03357234597206116,-7.224805642636056e-08,0.033572256565093994,-0.03357234597206116,-7.224805642636056e-08,0.033572256565093994,33,-113.0,0.47618579864501953,0.0695432648062706,-0.03357234224677086,-0.13969646394252777,0.18253394961357117,0.8110318779945374,0.18896807730197906,0.7163775563240051
170,-125.0,11,-0.03511812537908554,0.5005977749824524,0.4618287980556488,0.049436070024967194,-1.2137672911194386e-06,-0.04943728446960449,0.049436070024967194,-1.2137672911194386e-06,-0.04943728446960449,11,-125.0,0.4618287980556488,0.10713500529527664,0.049436070024967194,-0.006042199209332466,0.18663008511066437,0.8123975992202759,0.18760238587856293,0.7438034415245056
171,-123.0,15,-0.22045327723026276,0.5000268220901489,0.4822756350040436,-0.013376499526202679,9.854634299699683e-07,0.013377447612583637,-0.013376499526202679,9.854634299699683e-07,0.013377447612583637,15,-123.0,0.48227566480636597,0.09248016029596329,-0.013376500457525253,-0.13875815272331238,0.1870683878660202,0.8030606508255005,0.1969393789768219,0.6802505850791931
172,-121.0,33,-0.06116296350955963,0.5195791721343994,0.5143611431121826,-0.002683930331841111,2.167441692790817e-08,0.0026839212514460087,-0.002683930331841111,2.167441692790817e-08,0.0026839212514460087,33,-121.0,0.5143612027168274,0.09613499045372009,-0.0026839321944862604,-0.13782165944576263,0.22527514398097992,0.7748225331306458,0.22517746686935425,0.7342663407325745
173,-113.0,15,0.025946540758013725,0.42997077107429504,0.48294439911842346,-0.0018003215081989765,1.5676021121180383e-06,0.0018019069684669375,-0.0018003215081989765,1.5676021121180383e-06,0.0018019069684669375,15,-113.0,0.4829443693161011,0.10086431354284286,-0.0018003217410296202,-0.13644026219844818,0.18859992921352386,0.8005320429801941,0.19946804642677307,0.6775219440460205
174,-120.0,20,-0.2522607743740082,0.49904507398605347,0.5011118650436401,-0.04132981225848198,7.748603536583687e-08,0.041329868137836456,-0.04132981225848198,7.748603536583687e-08,0.041329868137836456,20,-120.0,0.5011119842529297,0.08345336467027664,-0.041329801082611084,-0.13470609486103058,0.22513768076896667,0.7899888753890991,0.21001115441322327,0.594661295413971
175,-123.0,12,-0.3166792690753937,0.4184383451938629,0.4328136146068573,-0.009135968051850796,1.8465021867086762e-06,0.00913782324641943,-0.009135968051850796,1.8465021867086762e-06,0.00913782324641943,12,-123.0,0.4328136146068573,0.07958713918924332,-0.009135966189205647,-0.08346902579069138,0.22503703832626343,0.8345418572425842,0.16545820236206055,0.6487323641777039
176,-134.0,9,-0.47700420022010803,0.4228391647338867,0.4531201124191284,-0.004342167172580957,-5.960464477539062e-07,0.004341562744230032,-0.004342167172580957,-5.960464477539062e-07,0.004341562744230032,9,-134.0,0.4531201720237732,0.088053859770298,-0.004342168103903532,-0.08149594068527222,0.2256651669740677,0.8194348216056824,0.1805652230978012,0.47621455788612366
177,-139.0,23,-0.06669676303863525,0.4796772003173828,0.5080345869064331,0.06665202230215073,-1.1454458217485808e-06,-0.06665317714214325,0.06665202230215073,-1.1454458217485808e-06,-0.06665317714214325,23,-139.0,0.5080345273017883,0.13047195971012115,0.06665202975273132,-0.12776243686676025,0.22609612345695496,0.7651272416114807,0.23487259447574615,0.7056264281272888
178,-126.0,10,-0.026175834238529205,0.507566511631012,0.442028284072876,0.046312205493450165,-1.1324882507324219e-06,-0.04631332680583,0.046312205493450165,-1.1324882507324219e-06,-0.04631332680583,10,-126.0,0.442028284072876,0.12542051076889038,0.046312205493450165,-0.026888571679592133,0.20208188891410828,0.8217107057571411,0.17828930914402008,0.7427089214324951
179,-125.0,11,-0.028478477150201797,0.5104644298553467,0.43372127413749695,0.041583623737096786,-1.2137672911194386e-06,-0.04158482700586319,0.041583623737096786,-1.2137672911194386e-06,-0.04158482700586319,11,-125.0,0.43372127413749695,0.12295299768447876,0.041583623737096786,-0.02756369113922119,0.2004992961883545,0.8276059627532959,0.1723940670490265,0.7554062008857727
180,-119.0,11,-0.13058936595916748,0.4298410713672638,0.4196343719959259,0.017482861876487732,-7.139011017898156e-07,-0.01748356968164444,0.017482861876487732,-7.139011017898156e-07,-0.01748356968164444,11,-119.0,0.4196343719959259,0.13053376972675323,0.017482861876487732,-0.08514869213104248,0.22435300052165985,0.8287280797958374,0.17127195000648499,0.7661914825439453
181,-106.0,22,0.037482112646102905,0.48434603214263916,0.4807657301425934,0.0197853222489357,-5.012208816879138e-07,-0.019785840064287186,0.0197853222489357,-5.012208816879138e-07,-0.019785840064287186,22,-106.0,0.48076581954956055,0.1278754472732544,0.019785316661000252,-0.1250360906124115,0.22351403534412384,0.7893181443214417,0.21068190038204193,0.7632852792739868
182,-101.0,10,0.0522385872900486,0.4210611879825592,0.4356827139854431,-0.018639221787452698,5.125999678057269e-07,0.018639719113707542,-0.018639221787452698,5.125999678057269e-07,0.018639719113707542,10,-101.0,0.4356827139854431,0.08907923102378845,-0.0186392180621624,-0.08982407301664352,0.22256098687648773,0.8305449485778809,0.1694551408290863,0.7414313554763794
183,-125.0,11,-0.20486712455749512,0.4425550401210785,0.44876453280448914,0.03423900902271271,8.127906347965563e-09,-0.034238994121551514,0.03423900902271271,8.127906347965563e-09,-0.034238994121551514,11,-125.0,0.4487645924091339,0.128937765955925,0.03423900157213211,-0.02312077023088932,0.18657627701759338,0.8169310092926025,0.18306885659694672,0.7611580491065979
184,-104.0,10,0.0345267727971077,0.468036413192749,0.39252036809921265,-0.05279216170310974,2.6226044269606064e-07,0.052792392671108246,-0.05279216170310974,2.6226044269606064e-07,0.052792392671108246,10,-104.0,0.39252033829689026,0.09467697143554688,-0.052792154252529144,-0.12426509708166122,-0.021649980917572975,0.8602816462516785,0.13971829414367676,0.8023724555969238
185,-106.0,16,-0.03246239200234413,0.49260783195495605,0.4462096691131592,-0.05311920493841171,1.4901161193847656e-07,0.053119316697120667,-0.05311920493841171,1.4901161193847656e-07,0.053119316697120667,16,-106.0,0.4462096691131592,0.09843476116657257,-0.05311920493841171,-0.12322425842285156,0.1841893494129181,0.827359676361084,0.17264030873775482,0.791074275970459
186,-110.0,22,0.14592881500720978,0.4781888723373413,0.44408461451530457,0.006362394895404577,-3.061511222313129e-07,-0.006362698506563902,0.006362394895404577,-3.061511222313129e-07,-0.006362698506563902,22,-110.0,0.44408461451530457,0.12139138579368591,0.006362393964082003,-0.09288951009511948,0.2220398634672165,0.8180701732635498,0.1819298267364502,0.7689552307128906
187,-102.0,12,-0.014440406113862991,0.46553972363471985,0.43599167466163635,-0.08792706578969955,1.1796752232839935e-06,0.08792825788259506,-0.08792706578969955,1.1796752232839935e-06,0.08792825788259506,12,-102.0,0.43599173426628113,0.08094504475593567,-0.08792707324028015,-0.11997075378894806,-0.023510335013270378,0.8370493054389954,0.16295073926448822,0.7883179783821106
188,-116.0,16,-0.038784388452768326,0.48194319009780884,0.40776532888412476,-0.03641491010785103,2.682209014892578e-07,0.03641518950462341,-0.03641491010785103,2.682209014892578e-07,0.03641518950462341,16,-116.0,0.40776529908180237,0.09433412551879883,-0.03641491010785103,-0.09245815873146057,0.22225551307201385,0.848158597946167,0.15184138715267181,0.7650285363197327
189,-102.0,12,-0.01573657989501953,0.46500635147094727,0.43306446075439453,-0.08755117654800415,1.1796752232839935e-06,0.08755233138799667,-0.08755117654800415,1.1796752232839935e-06,0.08755233138799667,12,-102.0,0.43306446075439453,0.08110737055540085,-0.08755115419626236,-0.11668607592582703,-0.02676754631102085,0.83884596824646,0.161154106259346,0.7897241115570068
190,-136.0,10,-0.287432998418808,0.4744040071964264,0.4378601014614105,0.0329892635345459,-1.0728835775353218e-07,-0.032989371567964554,0.0329892635345459,-1.0728835775353218e-07,-0.032989371567964554,10,-136.0,0.4378601014614105,0.14135588705539703,0.0329892598092556,-0.041650738567113876,0.1848853975534439,0.820288360118866,0.17971171438694,0.676085889339447
191,-106.0,17,0.010229202918708324,0.48746567964553833,0.46245235204696655,0.007797149941325188,5.259233262222551e-07,-0.0077966381795704365,0.007797149941325188,5.259233262222551e-07,-0.0077966381795704365,17,-106.0,0.46245232224464417,0.13787531852722168,0.0077971480786800385,-0.11355377733707428,0.22250324487686157,0.7990636229515076,0.20093631744384766,0.7781326770782471
192,-126.0,16,-0.3403117060661316,0.4663718342781067,0.3901485800743103,-0.03613314777612686,-8.940696716308594e-08,0.036133140325546265,-0.03613314777612686,-8.940696716308594e-08,0.036133140325546265,16,-126.0,0.3901485800743103,0.09226357936859131,-0.03613314777612686,-0.11194604635238647,0.18390852212905884,0.8607541918754578,0.13924574851989746,0.6963450908660889
193,-118.0,17,-0.22077934443950653,0.44186121225357056,0.4391310214996338,-0.06916475296020508,-9.116004662246269e-08,0.06916466355323792,-0.06916475296020508,-9.116004662246269e-08,0.06916466355323792,17,-118.0,0.4391309916973114,0.091976098716259,-0.06916476786136627,-0.11026071757078171,0.18481118977069855,0.8326147794723511,0.16738522052764893,0.6840240955352783
194,-153.0,21,-0.1601656675338745,0.4619896709918976,0.49622195959091187,0.04202130436897278,-1.9016720216313843e-06,-0.042023204267024994,0.04202130436897278,-1.9016720216313843e-06,-0.042023204267024994,21,-153.0,0.49622195959091187,0.13576723635196686,0.04202130436897278,-0.10870690643787384,0.22158247232437134,0.7751362919807434,0.22486375272274017,0.6413772106170654
195,-102.0,12,-0.03169259428977966,0.45824551582336426,0.4096597135066986,-0.0843096673488617,1.1796752232839935e-06,0.08431080728769302,-0.0843096673488617,1.1796752232839935e-06,0.08431080728769302,12,-102.0,0.4096597731113434,0.08288676291704178,-0.0843096598982811,-0.10789427906274796,-0.01692056842148304,0.8524255156517029,0.1475745141506195,0.8018333315849304
196,-119.0,10,-0.5055256485939026,0.44611042737960815,0.41584426164627075,0.01080332137644291,4.827976454180316e-07,-0.010802852921187878,0.01080332137644291,4.827976454180316e-07,-0.010802852921187878,10,-119.0,0.41584426164627075,0.14818184077739716,0.010803324170410633,-0.07826730608940125,0.2223719209432602,0.8248999714851379,0.17510004341602325,0.587801456451416
197,-107.0,11,-0.003409378230571747,0.44496142864227295,0.4085998237133026,0.009772413410246372,-1.6120347368087096e-07,-0.009772581048309803,0.009772413410246372,-1.6120347368087096e-07,-0.009772581048309803,11,-107.0,0.40859976410865784,0.14796382188796997,0.009772412478923798,-0.05288612097501755,0.22262006998062134,0.8303806185722351,0.16961942613124847,0.8303806185722351
198,-100.0,11,0.012065752409398556,0.42901185154914856,0.4101465344429016,-0.02204657346010208,5.554069204549705e-08,0.022046634927392006,-0.02204657346010208,5.554069204549705e-08,0.022046634927392006,11,-100.0,0.4101465344429016,0.09693200886249542,-0.02204657532274723,-0.07515880465507507,0.22287960350513458,0.8442023992538452,0.15579754114151,0.7615700364112854
199,-121.0,22,0.07594814151525497,0.4825289845466614,0.47658416628837585,-0.00045997241977602243,-5.066394805908203e-07,0.00045949220657348633,-0.00045997241977602243,-5.066394805908203e-07,0.00045949220657348633,22,-121.0,0.4765843451023102,0.11537488549947739,-0.0004599731182679534,-0.10433541238307953,0.22371560335159302,0.7955722808837891,0.20442761480808258,0.6641672253608704
200,-103.0,11,0.016329463571310043,0.4591335356235504,0.36689022183418274,-0.04846768453717232,-1.923604457942929e-07,0.048467472195625305,-0.04846768453717232,-1.923604457942929e-07,0.048467472195625305,11,-103.0,0.36689022183418274,0.09333714097738266,-0.04846768453717232,-0.1031329557299614,-0.02719968743622303,0.8745476007461548,0.12545230984687805,0.8177537322044373
201,-99.0,16,-0.15559157729148865,0.4967988431453705,0.4510166645050049,-0.008261522278189659,-1.6391277313232422e-07,0.008261367678642273,-0.008261522278189659,-1.6391277313232422e-07,0.008261367678642273,16,-99.0,0.4510166049003601,0.13834530115127563,-0.008261522278189659,-0.10181441903114319,0.22484785318374634,0.8064600229263306,0.19353999197483063,0.7548539042472839
202,-110.0,16,-0.038157299160957336,0.5154272317886353,0.44928061962127686,-0.008391797542572021,-2.980232238769531e-07,0.00839148461818695,-0.008391797542572021,-2.980232238769531e-07,0.00839148461818695,16,-110.0,0.44928064942359924,0.13897086679935455,-0.008391797542572021,-0.09940927475690842,0.22495487332344055,0.8073648810386658,0.19263508915901184,0.8073648810386658
